1976,100,MACS,Intro to Popular TV &amp; Movies,"The goal of this course is for students to begin to develop a critical understanding of the role of popular movies and television in their own lives and in U.S. culture.  The course looks at issues of the relationship of media to social violence, gender identities, sexual identities, adolescents, minority cultures, and the role of the U.S. media globally. It also considers some of the major media genres that characterize U.S. popular television and movies."
1977,101,MACS,Intro to the Media,"Introduces students to core issues in communication, ranging from the role of language in human history to political questions posed by electronic and digital technologies. Exploring key contemporary problems through timely readings, students learn and write about how the media affect everyday life. Prerequisite: Freshman or sophomore standing."
1978,203,MACS,Contemporary Movies,Unknown
1979,205,MACS,Introduction to Documentary,Unknown
1980,260,MACS,Film Production,Unknown
1981,262,MACS,Survey of World Cinema II,Unknown
1982,264,MACS,Creative and Information Economies,"An introduction to the political economy of the media in the U.S.  The purpose of the class is to acquaint students with a core understanding of how the media system operates, and with what effects, in a capitalist society. The course examines the role of advertising, public relations, corporate concentration, and government regulation upon journalism, entertainment, culture, and participatory democracy. The class also examines issues such as the Internet, globalization, and public broadcasting."
1983,284,MACS,Animated Media from Mickey to GIFs,"This course examines the technological, stylistic, industrial, and cultural history of animated media from the late 19th century to the present day. Topics covered include animation in the silent era, Disney and Warner Bros., Japanese anime, television animation, abstract animation, cartoons and race, computer-generated animation, GIFs, and motion capture. Weekly required screenings. Using source footage and voiceover narration, students will create several video essays that offer an original analysis of animated works in a historical context."
1984,320,MACS,Popular Culture,Examines the critical literature on mass media entertainment; reviews significant contemporary issues and develops perspectives for understanding popular culture.
1985,351,MACS,Social Aspects of Media,Explores media structures in relation to cultural content and social functions; examines problems of life and society as treated in mass-produced communications.
1986,361,MACS,Film Theory and Criticism,Study of major aesthetic and critical theories about film; study of theory and practice of film criticism.
1987,372,MACS,Screenwriting,"This course examines the practice of writing for the screen. Students will better understand the fundamentals of visual storytelling and learn standard formats of screenwriting. In a classroom environment that combines lecture, screening, film analysis, and workshop discussion of students' work, the student will be exposed to a wide variety of concepts related to the preparation and writing of the screenplay. Special emphasis will be given to the ideas of plot structure and character development, the two pillars on which the screenplay is built. This intensive scriptwriting class is intended to 1.) help students create a variety of writing tools and short scenes that will serve as the building blocks for 2.) constructing, writing and revising a short narrative screenplay. Issues of industry professionalization with regard to screenwriting will also be covered. Prerequisite: MACS 260: Film Production."
1988,380,MACS,21st Century Documentaries,"Documentary has exploded in the past decade, with more being created, screened and watched than at any time in history. But what has this growth meant to documentary, and how has it impacted what we see on screen and how documentary stories are being told? We will examine the changes and trends taking place in film and television documentaries over the past decade. We will watch and analyze a variety of contemporary documentaries, examining some of the different stylistic, production, and story-telling methods that have developed over this time. If you enjoy watching documentaries and want to learn more about them, you will find this an enjoyable and thought-provoking course."
1989,389,MACS,International Communications,Provides an interdisciplinary approach to international communications; its structure and content; the role of international communications in conflict and conflict resolution; the semantics of international communication; the technical and economic aspects of international mass communications; and government-industry relations in communications. Same as PS 389.
1990,419,MACS,Russian &amp; East European Film,Same as SLAV 419. See SLAV 419.
1991,464,MACS,Film Festivals,"Examines the history and significance of film festivals: What they mean for the film industry (marketing, distribution, production), audiences (both at the festival and beyond), film history, and the evolution of filmmaking. Covers specific local, national, and international festivals including festivals focused on particular issues (e.g., Chicago International Children's Film Festival, San Francisco International Asian American Film Festival, Miami Gay and Lesbian Film Festival, and our own local IUB 48-Hour Film Contest). Coordinated with Roger Ebert's Film Festival (which is held in Champaign every April) including internship/volunteer opportunities, screenings, and meetings with guests. Class culminates with a UIUC student film festival, organized, judged, and sponsored by the class. 3 undergraduate hours. 4 graduate hours."
1992,480,MACS,Advanced Filmmaking,Unknown
1993,481,MACS,Advanced Filmmaking Studio,Unknown
1994,485,MACS,Making Video Essays,"This course examines the theory and practice of videographic criticism, a burgeoning scholarly practice in media and cinema studies, in a workshop-style environment. Through weekly parameter-based videographic exercises using pre-existing media of their choice, students will learn how to conduct videographic research by critically exploring media texts using non-linear editing software (Adobe Premiere Pro). A diverse variety of explanatory, algorithmic, and poetic approaches to the video essay will be covered. Assignments will include several videographic projects as well as a final synoptic video essay. An intellectual curiosity for the videographic medium is crucial, but no prior experience in media production or non-linear editing is required. Students will be responsible for storing and backing up their data, but all coursework will be conducted using University equipment and software. 3 undergraduate hours. 4 graduate hours. Credit is not given for MACS 485 if credit for MACS 496: Making Video Essays has been given. Prerequisite: Junior standing required."
1995,496,MACS,Advanced Media/Cinema Topics,"Advanced study of cultural, social, historical, economic, and/or political issues in media and/or cinema; topics vary but may include national and transnational cinemas, directors, genres, historical movements, social and political movements, thematic studies, television, convergence culture, new media and media production. 3 undergraduate hours. 4 graduate hours. May be repeated in separate terms to a maximum of 6 undergraduate hours or 8 graduate hours, if topics vary. Prerequisite: One College of Media course or consent of instructor."
1996,103,MATH,Theory of Arithmetic,"Analyses of the mathematical issues and methodology underlying elementary mathematics in grades K-5. Topics include sets, arithmetic algorithms, elementary number theory, rational and irrational numbers, measurement, and probability. There is an emphasis on problem solving. Priority registration will be given to students enrolled in teacher education programs leading to certification in elementary or childhood education. Prerequisite: MATH 112 (formerly MATH 012) or equivalent."
1997,112,MATH,Algebra,"Rapid review of basic techniques of factoring, rational expressions, equations and inequalities; functions and graphs; exponential and logarithm functions; systems of equations; matrices and determinants; polynomials; and the binomial theorem. Prerequisite: An adequate ALEKS placement score as described at http://math.illinois.edu/ALEKS/, demonstrating knowledge of 1.5 units of high school algebra and 1 unit of high school geometry."
1998,115,MATH,Preparation for Calculus,"Reviews trigonometric, rational, exponential, and logarithmic functions; provides a full treatment of limits, definition of derivative, and an introduction to finding area under a curve. Intended for students who need preparation for MATH 220, either because they lack the content background or because they are not prepared for the rigor of a university calculus course. Credit is not given for both MATH 115 and either MATH 014 or MATH 114. Credit is not given for MATH 115 if credit for either MATH 220 or MATH 221 has been earned. Prerequisite: An adequate ALEKS placement score as described at http://math.illinois.edu/ALEKS/, demonstrating knowledge of the topics of MATH 112."
1999,117,MATH,Elementary Mathematics,"Analyses of the mathematical issues and methodology underlying elementary mathematics in grades 6-8. Topics include the Real number system and field axioms, sequences and series, functions and math modeling with technology, Euclidean and non-Euclidean geometry, probability and statistics. Priority registration will be given to students enrolled in teacher education programs leading to certification in elementary education. Prerequisite: MATH 112 (formerly MATH 012) or equivalent."
2000,124,MATH,Finite Mathematics,"Introduction to finite mathematics for students in the social sciences; introduces the student to the basic ideas of logic, set theory, probability, vectors and matrices, and Markov chains. Problems are selected from social sciences and business. Prerequisite: MATH 112 (formerly MATH 012) or an adequate ALEKS score."
2001,181,MATH,A Mathematical World,"Introduction to selected areas of mathematical sciences through application to modeling and solution of problems involving networks, circuits, trees, linear programming, random samples, regression, probability, inference, voting systems, game theory, symmetry and tilings, geometric growth, comparison of algorithms, codes and data management. Prerequisite: Three years of high school mathematics, including two years of algebra and one year of geometry."
2002,213,MATH,Basic Discrete Mathematics,"Beginning course on discrete mathematics, including sets and relations, functions, basic counting techniques, recurrence relations, graphs and trees, and matrix algebra; emphasis throughout is on algorithms and their efficacy. Credit is not given for both MATH 213 and CS 173. Prerequisite: MATH 220 or MATH 221, or equivalent."
2003,220,MATH,Calculus,"First course in calculus and analytic geometry; basic techniques of differentiation and integration with applications including curve sketching; antidifferentation, the Riemann integral, fundamental theorem, exponential and trigonometric functions. Credit is not given for both MATH 220 and either MATH 221 or MATH 234. Prerequisite: An adequate ALEKS placement score as described at http://math.illinois.edu/ALEKS/, demonstrating knowledge of topics of MATH 115. Students with previous calculus experience should consider MATH 221."
2004,225,MATH,Introductory Matrix Theory,"Systems of linear equations, matrices and inverses, determinants, and a glimpse at vector spaces, eigenvalues and eigenvectors. Credit is not given for both MATH 225 and any of MATH 125, ASRM 406, or MATH 415. Prerequisite: MATH 220 or MATH 221; or equivalent."
2005,231,MATH,Calculus II,"Second course in calculus and analytic geometry: techniques of integration, conic sections, polar coordinates, and infinite series. Prerequisite: MATH 220 or MATH 221."
2006,234,MATH,Calculus for Business I,"Introduction to the concept of functions and the basic ideas of the calculus. Credit is not given for both MATH 234 and either MATH 220 or MATH 221. Prerequisite: An adequate ALEKS placement score as described at http://math.illinois.edu/ALEKS/, demonstrating knowledge of the topics of MATH 112."
2007,241,MATH,Calculus III,"Third course in calculus and analytic geometry including vector analysis: Euclidean space, partial differentiation, multiple integrals, line integrals and surface integrals, the integral theorems of vector calculus. Credit is not given for both MATH 241 and MATH 292. Prerequisite: MATH 231."
2008,285,MATH,Intro Differential Equations,"Techniques and applications of ordinary differential equations, including Fourier series and boundary value problems, and an introduction to partial differential equations. Intended for engineering majors and others who require a working knowledge of differential equations. Credit is not given for both MATH 285 and any of MATH 284, MATH 286, MATH 441. Prerequisite: MATH 241."
2009,286,MATH,Intro to Differential Eq Plus,"Techniques and applications of ordinary differential equations, including Fourier series and boundary value problems, linear systems of differential equations, and an introduction to partial differential equations. Covers all the MATH 285 plus linear systems. Intended for engineering majors and other who require a working knowledge of differential equations. Credit is not given for both MATH 286 and any of MATH 284, MATH 285, MATH 441. Prerequisite: MATH 241."
2010,299,MATH,Topics in Mathematics,Topics course; see Class Schedule or department office for current topics. May be repeated in the same or subsequent semesters to a maximum of 8 hours. Prerequisite: MATH 220 or MATH 221; consent of instructor.
2011,347,MATH,Fundamental Mathematics,"Fundamental ideas used in many areas of mathematics. Topics will include: techniques of proof, mathematical induction, binomial coefficients, rational and irrational numbers, the least upper bound axiom for real numbers, and a rigorous treatment of convergence of sequences and series. This will be supplemented by the instructor from topics available in the various texts. Students will regularly write proofs emphasizing precise reasoning and clear exposition. Credit is not given for both MATH 347 and MATH 348. Prerequisite: MATH 231."
2012,399,MATH,Math/Actuarial Internship,"Full-time or part-time practice of math or actuarial science in an off-campus government, industrial, or research laboratory environment. Summary report required. Approved for S/U grading only. May be repeated in separate terms. Prerequisite: After obtaining an internship, Mathematics majors must request entry from the Mathematics Director of Undergraduate Studies; Actuarial Science majors must request entry from the Director of the Actuarial Science Program."
2013,402,MATH,Non Euclidean Geometry,"Historical development of geometry; includes tacit assumptions made by Euclid; the discovery of non-Euclidean geometries; geometry as a mathematical structure; and an axiomatic development of plane geometry. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348, or equivalent; or consent of instructor."
2014,403,MATH,Euclidean Geometry,"Selected topics from geometry, including the nine-point circle, theorems of Cera and Menelaus, regular figures, isometries in the plane, ordered and affine geometries, and the inversive plane. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or 348, or equivalent; or consent of instructor."
2015,412,MATH,Graph Theory,"Examines basic concepts and applications of graph theory, where graph refers to a set of vertices and edges that join some pairs of vertices; topics include subgraphs, connectivity, trees, cycles, vertex and edge coloring, planar graphs and their colorings. Draws applications from computer science, operations research, chemistry, the social sciences, and other branches of mathematics, but emphasis is placed on theoretical aspects of graphs. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 347 or MATH 348 or equivalent experience or CS 374."
2016,414,MATH,Mathematical Logic,"Introduction to the formalization of mathematics and the study of axiomatic systems; expressive power of logical formulas; detailed treatment of propositional logical and predicate logic; compactness theorem and Godel completeness theorem, with applications to specific mathematical theories; algorithmic aspects of logical formulas. Proofs are emphasized in this course, which can serve as an introduction to abstract mathematics and rigorous proof; some ability to do mathematical reasoning required. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 347 or MATH 348 or equivalent experience."
2017,415,MATH,Applied Linear Algebra,"Introductory course emphasizing techniques of linear algebra with applications to engineering; topics include matrix operations, determinants, linear equations, vector spaces, linear transformations, eigenvalues, and eigenvectors, inner products and norms, orthogonality, equilibrium, and linear dynamical systems. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 415 and any of MATH 125, MATH 225, ASRM 406, or MATH 416. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or consent of instructor."
2018,416,MATH,Abstract Linear Algebra,"Rigorous proof-oriented course in linear algebra. Topics include determinants, vector spaces over fields, linear transformations, inner product spaces, eigenvectors and eigenvalues, Hermitian matrices, Jordan Normal Form. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 416 and either ASRM 406 or MATH 415. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or consent of instructor; MATH 347 is recommended."
2019,417,MATH,Intro to Abstract Algebra,"Fundamental theorem of arithmetic, congruences. Permutations. Groups and subgroups, homomorphisms. Group actions with applications. Polynomials. Rings, subrings, and ideals. Integral domains and fields. Roots of polynomials. Maximal ideals, construction of fields. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: Either MATH 416 or one of ASRM 406, MATH 415 together with one of MATH 347, MATH 348, CS 374; or consent of instructor."
2020,418,MATH,Intro to Abstract Algebra II,"Rings of quotients of an integral domain. Euclidean domains, principal ideal domains. Unique factorization in polynomial rings. Fields extensions, ruler and compass constructions. Finite fields with applications. Modules. Structure theorem for finitely generated modules over principal ideal domains. Application to finitely generated abelian groups and canonical forms of matrices. Introduction to error-correcting codes. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 417 or consent of instructor."
2021,425,MATH,Honors Advanced Analysis,"A theoretical treatment of differential and integral calculus in higher dimensions. Topics include inverse and implicit function theorems, submanifolds, the theorems of Green, Gauss and Stokes, differential forms, and applications. As part of the honors sequence, this course will be rigorous and abstract. 3 undergraduate hours. No graduate credit. Approved for honors grading. Prerequisite: MATH 424 and either MATH 415 or MATH 416, and consent of the department."
2022,432,MATH,Set Theory and Topology,"Informal set theory, cardinal and ordinal numbers, and the axiom of choice; topology of metric spaces and introduction to general topological spaces. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 347 or MATH 348 or consent of instructor."
2023,441,MATH,Differential Equations,"Basic course in ordinary differential equations; topics include existence and uniqueness of solutions and the general theory of linear differential equations; treatment is more rigorous than that given in MATH 285. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 441 and any of MATH 284, MATH 285, MATH 286. 4 hours of credit requires approval of the instructor and completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348 is recommended."
2024,442,MATH,Intro Partial Diff Equations,"Introduces partial differential equations, emphasizing the wave, diffusion and potential (Laplace) equations. Focuses on understanding the physical meaning and mathematical properties of solutions of partial differential equations. Includes fundamental solutions and transform methods for problems on the line, as well as separation of variables using orthogonal series for problems in regions with boundary. Covers convergence of Fourier series in detail. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and completion of additional work of substance. Prerequisite: One of MATH 284, MATH 285, MATH 286, MATH 441."
2025,444,MATH,Elementary Real Analysis,"Careful treatment of the theoretical aspects of the calculus of functions of a real variable intended for those who do not plan to take graduate courses in Mathematics. Topics include the real number system, limits, continuity, derivatives, and the Riemann integral. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 444 and either Math 424 or MATH 447. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348, or equivalent."
2026,446,MATH,Applied Complex Variables,"For students who desire a working knowledge of complex variables; covers the standard topics and gives an introduction to integration by residues, the argument principle, conformal maps, and potential fields. Students desiring a systematic development of the foundations of the subject should take MATH 448. 3 or 4 undergraduate hours. 3 or 4 graduate hours.  Credit is not given for both MATH 446 and MATH 448. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241."
2027,447,MATH,Real Variables,"Careful development of elementary real analysis for those who intend to take graduate courses in Mathematics. Topics include completeness property of the real number system; basic topological properties of n-dimensional space; convergence of numerical sequences and series of functions; properties of continuous functions; and basic theorems concerning differentiation and Riemann integration. 3 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 447 and either Math 424 or MATH 444. 4 hours of credit requires approval of the instructor and completion of additional work of substance. Prerequisite: MATH 241 or equivalent; junior standing; MATH 347 or MATH 348, or equivalent experience; or consent of instructor."
2028,448,MATH,Complex Variables,"For students who desire a rigorous introduction to the theory of functions of a complex variable; topics include Cauchy's theorem, the residue theorem, the maximum modulus theorem, Laurent series, the fundamental theorem of algebra, and the argument principle. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 448 and MATH 446. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 447."
2029,453,MATH,Elementary Theory of Numbers,"Basic introduction to the theory of numbers. Core topics include divisibility, primes and factorization, congruences, arithmetic functions, quadratic residues and quadratic reciprocity, primitive roots and orders. Additional topics covered at the discretion of the instructor include sums of squares, Diophantine equations, continued fractions, Farey fractions, recurrences, and applications to primality testing and cryptopgraphy. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or equivalent."
2030,461,MATH,Probability Theory,"Introduction to mathematical probability; includes the calculus of probability, combinatorial analysis, random variables, expectation, distribution functions, moment-generating functions, and central limit theorem. 3 or 4 undergraduate hours. 3 or 4 graduate hours. Credit is not given for both MATH 461 and either MATH 408 or ECE 313. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 or equivalent."
2031,481,MATH,Vector and Tensor Analysis,"Introductory course in modern differential geometry focusing on examples, broadly aimed at students in mathematics, the sciences, and engineering. Emphasis on rigorously presented concepts, tools and ideas rather than on proofs. The topics covered include differentiable manifolds, tangent spaces and orientability; vector and tensor fields; differential forms; integration on manifolds and Generalized Stokes Theorem; Riemannian metrics, Riemannian connections and geodesics. Applications to configuration and phase spaces, Maxwell equations and relativity theory will be discussed. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241 and one of MATH 415 or MATH 416 or equivalent."
2032,482,MATH,Linear Programming,"Rigorous introduction to a wide range of topics in optimization, including a thorough treatment of basic ideas of linear programming, with additional topics drawn from numerical considerations, linear complementarity, integer programming and networks, polyhedral methods. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: ASRM 406, MATH 415, or MATH 416."
2033,484,MATH,Nonlinear Programming,"Iterative and analytical solutions of constrained and unconstrained problems of optimization; gradient and conjugate gradient solution methods; Newton's method, Lagrange multipliers, duality and the Kuhn-Tucker theorem; and quadratic, convex, and geometric programming. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and department with completion of additional work of substance. Prerequisite: MATH 241; MATH 347 or MATH 348; or equivalent; MATH 415 or equivalent; or consent of instructor."
2034,489,MATH,Dynamics &amp; Differential Eqns,"Studies mathematical theory of dynamical systems, emphasizing both discrete-time dynamics and nonlinear systems of differential equations. Topics include: chaos, fractals, attractors, bifurcations, with application to areas such as population biology, fluid dynamics and classical physics. Basic knowledge of matrix theory will be assumed. 3 or 4 undergraduate hours. 3 or 4 graduate hours. 4 hours of credit requires approval of the instructor and completion of additional work of substance. Prerequisite: One of MATH 284, MATH 285, MATH 286, MATH 441."
2035,490,MATH,Advanced Topics in Mathematics,Deals with selected topics and applications of mathematics; see Class Schedule or department office for current topics. 1 to 4 undergraduate hours. 1 to 4 graduate hours. May be repeated with approval. Prerequisite: Consent of instructor.
2036,492,MATH,Undergraduate Research in Math,Work closely with department faculty on a well-defined research project. Topics and nature of assistance vary. Capstone paper or computational project required. 1 to 3 undergraduate hours. No graduate credit. Approved for Letter and S/U grading. May be repeated in separate terms up to 8 hours. Prerequisite: Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head.
2037,499,MATH,Introduction Graduate Research,Seminar is required of all first-year graduate students in Mathematics. It provides a general introduction to the courses and research work in all of the areas of mathematics that are represented at the University of Illinois at Urbana-Champaign. 1 undergraduate hour. 1 graduate hour. Approved for S/U grading only. May be repeated to a maximum of 2 hours. Prerequisite: Graduate standing or consent of instructor.
2038,500,MATH,Abstract Algebra I,"Isomorphism theorems for groups. Group actions. Composition series. Jordan-Holder theorem. Solvable and nilpotent groups. Field extensions. Algebraic and transcendental extensions. Algebraic closures. Fundamental theorem of Galois theory, and applications. Modules over commutative rings. Structure of finitely generated modules over a principal ideal domain. Applications to finite Abelian groups and matrix canonical forms. Prerequisite: MATH 417 and MATH 418."
2039,501,MATH,Abstract Algebra II,"Modules over non commutative rings. Direct sums and products. Direct and inverse limits. Categories and  functors. Projective and injective modules. Noetherian and Artinian rings and modules. Semisimple modules. Wedderburn's theorem on semisimple Artinian rings. Application to representation theory of groups. Multilinear algebra, tensor products and flat modules. Tensor, symmetric and exterior algebras. Additional advanced topics.  Prerequisite: MATH 500."
2040,503,MATH,Intro Geometric Group Theory,"Free groups, groups given by generators and relations, van Kampen diagrams. Free product with amalgamations and HNN-extensions, Bass-Serre theory. Solvable and nilpotent groups. Quasi-isometries and geometric properties of groups. Prerequisite: MATH 500 or equivalent."
2041,511,MATH,Intro to Algebraic Geometry,"An introduction to the study of algebraic sets defined by polynomial equations; affine and projective space and their subvarieties; rational and regular functions and mappings; divisors, linear systems, and projective embeddings; birational geometry, blowing up; Grassmannians and other special varieties. Prerequisite: MATH 500."
2042,519,MATH,Differentiable Manifolds II,"Vector bundles, principal bundles, connections, parallel transport, curvature, Chern-Weyl theory, Hodge-DeRham theory. Other topics may include Riemannian geometry, symplectic geometry, spin geometry, and harmonic maps. Prerequisite: MATH 518 or consent of instructor."
2043,522,MATH,Lie Groups and Lie Algebras I,"A general introduction to Lie groups and algebras and their representation theory. Theory of finite group representations, Lie groups as matrix groups, and as differentiable manifolds, Lie algebras as tangent spaces and as abstract objects, and their representations. Examples of the classical groups. May be repeated up to 8 hours. Prerequisite: Undergraduate linear algebra, abstract algebra, point set topology, differentiation on manifolds."
2044,525,MATH,Algebraic Topology I,"Introduction to the study of topological spaces by means of algebraic invariants. Topics include the fundamental group, covering spaces and their classification, simplicial and singular homology, applications such as the Brouwer fixed point theorem and the Jordan curve theorem. Prerequisite: MATH 417 and MATH 448 or consent of instructor."
2045,527,MATH,Homotopy Theory,"Homotopy groups, fibrations and cofibrations, Hurewicz theorem, obstruction theory, Whitehead theorem and additional topics perhaps drawn from Postnikov towers, Freudenthal suspension theorem, Blakers-Massey theorem, spectra. Prerequisite: MATH 526. MATH 501 is recommended but not required."
2046,530,MATH,Algebraic Number Theory,"Further development of the theory of fields covering topics from valuation theory, ideal theory, units in algebraic number fields, ramification, function fields, and local class field theory. Prerequisite: MATH 500 or equivalent."
2047,532,MATH,Analytic Theory of Numbers II,"Development of themes from MATH 531 and further topics chosen from additive number theory, asymptotic properties of multiplicative functions, circle method, diophantine approximation, lattice point problems, metric theory, modular forms, sieve theory. May be repeated. Prerequisite: MATH 531."
2048,540,MATH,Real Analysis,Lebesgue measure on the real line; integration and differentiation of real valued functions of a real variable; and additional topics at discretion of instructor. Prerequisite: MATH 447 or equivalent.
2049,541,MATH,Functional Analysis,Fundamental results in functional analysis; spectral theory of compact operators; further topics chosen by the instructor. Prerequisite: MATH 540.
2050,545,MATH,Harmonic Analysis,"Harmonic analysis on the circle, the line, and the integers, i.e., Fourier series and transforms; locally compact Abelian groups; convergence and summability; conjugate functions; Hardy spaces; uniqueness; Tauberian theorems; almost-periodic functions; commutative Banach algebras. Prerequisite: MATH 448 and MATH 541; knowledge of Banach spaces."
2051,553,MATH,Partial Differential Equations,"Basic introduction to the study of partial differential equations; topics include: the Cauchy problem, power-series methods, characteristics, classification, canonical forms, well-posed problems, Riemann's method for hyperbolic equations, the Goursat problem, the wave equation, Sturm-Liouville problems and separation of variables, Fourier series, the heat equation, integral transforms, Laplace's equation, harmonic functions, potential theory, the Dirichlet and Neumann problems, and Green's functions. Prerequisite: Consent of instructor."
2052,571,MATH,Model Theory,"Techniques for constructing models, including compactness and Lowenheim-Skolem theorems, unions of elementary chains, and omitting types construction; categorical theories; ultraproducts; saturated models; quantifier elimination; applications to algebraically closed fields, real closed fields, and other fundamental structures of mathematics. Prerequisite: MATH 570 or consent of instructor."
2053,593,MATH,Mathematical Internship,"Full-time or part-time practice of graduate-level mathematics in an off-campus government, industrial, or research laboratory environment. Summary report required. 0 graduate credit. No professional credit. Approved for S/U grading only. May be repeated in separate terms."
2054,503,MBA,Prin &amp; Proc of Management I,"Presents management topics important to the study of business organizations and the economic landscapes within which they exist. Specific topics include financial resources management, human resources management, strategic management and management of technology. May be repeated in the same term. Students who receive credit for MBA 503 may not receive credit for the following courses: FIN 520, BADM 508, and BADM 544. Prerequisite: Enrollment in good standing in the MBA program."
2055,504,MBA,Prin &amp; Proc of Management II,"Presents additional management topics important to the study of business organizations and the economic landscapes within which they exist. Specific topics include financial management, global strategy, decision and risk analysis, leadership, and ethics. May be repeated in the same term. Prerequisite: Enrollment in good standing in the MBA program."
2056,541,MBA,Marketing in a Digital World,Unknown
2057,547,MBA,Global Impact: Cultural Psychology &amp; Business Ethics,Unknown
2058,551,MBA,Strategic Innovation,Unknown
2059,561,MBA,Introduction to Business Analytics: Data and the Firm,Unknown
2060,590,MBA,Specialization Capstone,Unknown
2061,591,MBA,Program Capstone,Unknown
2062,100,MCB,Introductory Microbiology,Unknown
2063,101,MCB,Intro Microbiology Laboratory,"Laboratory introduction to the techniques employed in the investigation of microbial activities and properties; experiments designed to familiarize the student with the handling, identification, and characterization of microorganisms and their activities, particularly those of interest to man. Credit is not given for both MCB 101 and MCB 301. Prerequisite: Credit or concurrent registration in MCB 100."
2064,150,MCB,Molec &amp; Cellular Basis of Life,"Introductory course focusing on the basic structure, metabolic, and molecular processes (including membranes, energy metabolism, genes) common to all cells. Emphasis on unique properties that differentiate the major sub-groups of organisms (Archaea, Bacteria, plants, and animals), and will discuss how cells are integrated into tissues and organs in multicellular organisms."
2065,151,MCB,Molec &amp; Cellular Laboratory,"Introductory laboratory course focusing on basic techniques in molecular and cellular biology. Credit is not given for MCB 151 for students majoring in Molecular and Cellular Biology, or Integrative Biology; Credit is not given for both MCB 151 and MCB 251. Prerequisite: Concurrent enrollment in MCB 150."
2066,198,MCB,Internship,"Full-time or part-time internship at another University or an off-campus medical facility, research institute or other approved institution. Approved for S/U grading only. May be repeated. Prerequisite: For MCB and Biochemistry majors only."
2067,246,MCB,Human Anatomy &amp; Physiology II,"Organ system biology with an emphasis on normal human anatomy and physiology, physiological processes and associated disease processes of the following systems: digestion, cardiovascular, respiratory, renal, and reproductive. Prerequisite: MCB 244 and credit or concurrent enrollment in CHEM 101, CHEM 102, or equivalent or consent of instructor."
2068,247,MCB,Human Anat &amp; Physiol Lab II,"Laboratory exploration of normal human anatomy and physiology and relevant disease processes for the following systems: digestive, cardiovascular, respiratory, renal, and reproductive. Previously dissected human cadavers are an important part of the learning experience in this course, but students will not dissect human cadavers. Neither animal dissection or animal use are elements of this course. Prerequisite: MCB 245 and credit or concurrent enrollment in CHEM 101, CHEM 102, or equivalent; or consent of instructor."
2069,250,MCB,Molecular Genetics,"Fundamentals of molecular biology including structure of DNA, RNA and proteins, mechanisms of DNA replication, transcription and translation, gene organization, genetic variation and repair, and regulation of gene expression in Bacteria, and Eukarya. Students who enter the University Fall 2011 or later are responsible for additional course-based tuition of $300 unless they are already paying differential tuition during the term of course enrollment. Additional fees may apply. See Class Schedule. Prerequisite: MCB 150, CHEM 102 and CHEM 104, or equivalents or consent of instructor."
